,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
213,400,no_priors,no_fit,char,40,SNJ,17,1,0.238
214,400,no_priors,no_fit,char,40,SNJ,17,2,0.398
215,400,no_priors,no_fit,char,40,SNJ,17,3,0.291
216,400,no_priors,no_fit,char,40,SNJ,17,4,0.247
217,400,no_priors,no_fit,char,40,SNJ,17,5,0.222
218,400,no_priors,no_fit,char,40,SNJ,17,6,0.33
219,400,no_priors,no_fit,char,40,SNJ,17,7,0.38
220,400,no_priors,no_fit,char,40,SNJ,17,8,0.365
221,400,no_priors,no_fit,char,40,SNJ,17,9,0.361
222,400,no_priors,no_fit,char,40,SNJ,17,10,0.431
223,400,no_priors,no_fit,char,40,SNJ,17,11,0.333
224,400,no_priors,no_fit,char,40,SNJ,18,0,0.103
225,400,no_priors,no_fit,char,40,SNJ,18,1,0.13
226,400,no_priors,no_fit,char,40,SNJ,18,2,0.193
227,400,no_priors,no_fit,char,40,SNJ,18,3,0.372
228,400,no_priors,no_fit,char,40,SNJ,18,4,0.287
229,400,no_priors,no_fit,char,40,SNJ,18,5,0.285
230,400,no_priors,no_fit,char,40,SNJ,18,6,0.501
231,400,no_priors,no_fit,char,40,SNJ,18,7,0.318
232,400,no_priors,no_fit,char,40,SNJ,18,8,0.263
233,400,no_priors,no_fit,char,40,SNJ,18,9,0.351
234,400,no_priors,no_fit,char,40,SNJ,18,10,0.501
235,400,no_priors,no_fit,char,40,SNJ,18,11,0.486
236,400,no_priors,no_fit,char,40,SNJ,18,12,0.964
237,400,no_priors,no_fit,char,40,SNJ,19,0,0.03
238,400,no_priors,no_fit,char,40,SNJ,19,1,0.049
239,400,no_priors,no_fit,char,40,SNJ,19,2,0.07
240,400,no_priors,no_fit,char,40,SNJ,19,3,0.153
241,400,no_priors,no_fit,char,40,SNJ,19,4,0.172
242,400,no_priors,no_fit,char,40,SNJ,19,5,0.285
243,400,no_priors,no_fit,char,40,SNJ,19,6,0.386
244,400,no_priors,no_fit,char,40,SNJ,19,7,0.398
245,400,no_priors,no_fit,char,40,SNJ,19,8,0.577
246,400,no_priors,no_fit,char,40,SNJ,19,9,0.606
247,400,no_priors,no_fit,char,40,SNJ,19,10,0.738
248,400,no_priors,no_fit,char,40,SNJ,19,11,0.505
249,400,no_priors,no_fit,char,40,SNJ,20,0,0.118
250,400,no_priors,no_fit,char,40,SNJ,20,1,0.13
251,400,no_priors,no_fit,char,40,SNJ,20,2,0.21
252,400,no_priors,no_fit,char,40,SNJ,20,3,0.21
253,400,no_priors,no_fit,char,40,SNJ,20,4,0.259
254,400,no_priors,no_fit,char,40,SNJ,20,5,0.355
255,400,no_priors,no_fit,char,40,SNJ,20,6,0.493
256,400,no_priors,no_fit,char,40,SNJ,20,7,0.744
257,400,no_priors,no_fit,char,40,SNJ,20,8,0.642
258,400,no_priors,no_fit,char,40,SNJ,20,9,0.484
259,400,no_priors,no_fit,char,40,SNJ,20,10,0.806
260,400,no_priors,no_fit,char,40,SNJ,20,11,0.838
261,400,no_priors,no_fit,char,40,SNJ,20,12,0.94
262,400,no_priors,no_fit,char,40,SNJ,21,0,0.075
263,400,no_priors,no_fit,char,40,SNJ,21,1,0.105
264,400,no_priors,no_fit,char,40,SNJ,21,2,0.141
265,400,no_priors,no_fit,char,40,SNJ,21,3,0.217
266,400,no_priors,no_fit,char,40,SNJ,21,4,0.304
267,400,no_priors,no_fit,char,40,SNJ,21,5,0.46
268,400,no_priors,no_fit,char,40,SNJ,21,6,0.752
269,400,no_priors,no_fit,char,40,SNJ,21,7,0.377
270,400,no_priors,no_fit,char,40,SNJ,21,8,0.494
271,400,no_priors,no_fit,char,40,SNJ,21,9,0.578
272,400,no_priors,no_fit,char,40,SNJ,21,10,0.335
273,400,no_priors,no_fit,char,40,SNJ,21,11,0.362
274,400,no_priors,no_fit,char,40,SNJ,21,12,0.424
275,400,no_priors,no_fit,char,40,SNJ,21,13,0.435
276,400,no_priors,no_fit,char,40,SNJ,22,0,0.954
277,400,no_priors,no_fit,char,40,SNJ,22,1,0.636
278,400,no_priors,no_fit,char,40,SNJ,22,2,0.486
279,400,no_priors,no_fit,char,40,SNJ,22,3,0.42
280,400,no_priors,no_fit,char,40,SNJ,22,4,0.447
281,400,no_priors,no_fit,char,40,SNJ,22,5,0.423
282,400,no_priors,no_fit,char,40,SNJ,22,6,0.399
283,400,no_priors,no_fit,char,40,SNJ,22,7,0.351
284,400,no_priors,no_fit,char,40,SNJ,22,8,0.329
285,400,no_priors,no_fit,char,40,SNJ,22,9,0.442
286,400,no_priors,no_fit,char,40,SNJ,22,10,0.509
287,400,no_priors,no_fit,char,40,SNJ,22,11,0.537
288,400,no_priors,no_fit,char,40,SNJ,22,12,0.581
289,400,no_priors,no_fit,char,40,SNJ,23,0,0.14
290,400,no_priors,no_fit,char,40,SNJ,23,1,0.155
291,400,no_priors,no_fit,char,40,SNJ,23,2,0.29
292,400,no_priors,no_fit,char,40,SNJ,23,3,0.382
293,400,no_priors,no_fit,char,40,SNJ,23,4,0.503
294,400,no_priors,no_fit,char,40,SNJ,23,5,0.521
295,400,no_priors,no_fit,char,40,SNJ,23,6,0.407
296,400,no_priors,no_fit,char,40,SNJ,23,7,0.413
297,400,no_priors,no_fit,char,40,SNJ,23,8,0.422
298,400,no_priors,no_fit,char,40,SNJ,23,9,0.501
299,400,no_priors,no_fit,char,40,SNJ,23,10,0.515
300,400,no_priors,no_fit,char,40,SNJ,24,0,0.063
301,400,no_priors,no_fit,char,40,SNJ,24,1,0.093
302,400,no_priors,no_fit,char,40,SNJ,24,2,0.155
303,400,no_priors,no_fit,char,40,SNJ,24,3,0.351
304,400,no_priors,no_fit,char,40,SNJ,24,4,0.283
305,400,no_priors,no_fit,char,40,SNJ,24,5,0.355
306,400,no_priors,no_fit,char,40,SNJ,24,6,0.31
307,400,no_priors,no_fit,char,40,SNJ,24,7,0.364
308,400,no_priors,no_fit,char,40,SNJ,24,8,0.276
309,400,no_priors,no_fit,char,40,SNJ,24,9,0.397
310,400,no_priors,no_fit,char,40,SNJ,24,10,0.366
311,400,no_priors,no_fit,char,40,SNJ,24,11,0.463
312,400,no_priors,no_fit,char,40,SNJ,24,12,0.581
313,400,no_priors,no_fit,char,40,SNJ,25,0,0.056
314,400,no_priors,no_fit,char,40,SNJ,25,1,0.112
315,400,no_priors,no_fit,char,40,SNJ,25,2,0.113
316,400,no_priors,no_fit,char,40,SNJ,25,3,0.141
317,400,no_priors,no_fit,char,40,SNJ,25,4,0.294
318,400,no_priors,no_fit,char,40,SNJ,25,5,0.238
319,400,no_priors,no_fit,char,40,SNJ,25,6,0.319
320,400,no_priors,no_fit,char,40,SNJ,25,7,0.49
321,400,no_priors,no_fit,char,40,SNJ,25,8,0.455
322,400,no_priors,no_fit,char,40,SNJ,25,9,0.514
323,400,no_priors,no_fit,char,40,SNJ,25,10,0.47
324,400,no_priors,no_fit,char,40,SNJ,26,0,0.079
325,400,no_priors,no_fit,char,40,SNJ,26,1,0.152
326,400,no_priors,no_fit,char,40,SNJ,26,2,0.355
327,400,no_priors,no_fit,char,40,SNJ,26,3,0.41
328,400,no_priors,no_fit,char,40,SNJ,26,4,0.366
329,400,no_priors,no_fit,char,40,SNJ,26,5,0.418
330,400,no_priors,no_fit,char,40,SNJ,26,6,0.397
331,400,no_priors,no_fit,char,40,SNJ,26,7,0.361
332,400,no_priors,no_fit,char,40,SNJ,26,8,0.423
333,400,no_priors,no_fit,char,40,SNJ,26,9,0.474
334,400,no_priors,no_fit,char,40,SNJ,26,10,0.359
335,400,no_priors,no_fit,char,40,SNJ,27,0,0.776
336,400,no_priors,no_fit,char,40,SNJ,27,1,0.19
337,400,no_priors,no_fit,char,40,SNJ,27,2,0.445
338,400,no_priors,no_fit,char,40,SNJ,27,3,0.444
339,400,no_priors,no_fit,char,40,SNJ,27,4,0.244
340,400,no_priors,no_fit,char,40,SNJ,27,5,0.324
341,400,no_priors,no_fit,char,40,SNJ,27,6,0.41
342,400,no_priors,no_fit,char,40,SNJ,27,7,0.466
343,400,no_priors,no_fit,char,40,SNJ,27,8,0.321
344,400,no_priors,no_fit,char,40,SNJ,27,9,0.314
345,400,no_priors,no_fit,char,40,SNJ,27,10,0.447
346,400,no_priors,no_fit,char,40,SNJ,27,11,0.317
347,400,no_priors,no_fit,char,40,SNJ,28,0,0.136
348,400,no_priors,no_fit,char,40,SNJ,28,1,0.252
349,400,no_priors,no_fit,char,40,SNJ,28,2,0.175
350,400,no_priors,no_fit,char,40,SNJ,28,3,0.141
