,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
443,400,no_priors,no_fit,char,40,SNJ,35,3,0.85
444,400,no_priors,no_fit,char,40,SNJ,35,4,0.934
445,400,no_priors,no_fit,char,40,SNJ,35,5,0.258
446,400,no_priors,no_fit,char,40,SNJ,35,6,0.252
447,400,no_priors,no_fit,char,40,SNJ,35,7,0.577
448,400,no_priors,no_fit,char,40,SNJ,35,8,0.592
449,400,no_priors,no_fit,char,40,SNJ,35,9,0.662
450,400,no_priors,no_fit,char,40,SNJ,35,10,0.744
451,400,no_priors,no_fit,char,40,SNJ,35,11,0.678
452,400,no_priors,no_fit,char,40,SNJ,35,12,0.542
453,400,no_priors,no_fit,char,40,SNJ,36,0,0.571
454,400,no_priors,no_fit,char,40,SNJ,36,1,0.634
455,400,no_priors,no_fit,char,40,SNJ,36,2,0.454
456,400,no_priors,no_fit,char,40,SNJ,36,3,0.555
457,400,no_priors,no_fit,char,40,SNJ,36,4,0.473
458,400,no_priors,no_fit,char,40,SNJ,36,5,0.65
459,400,no_priors,no_fit,char,40,SNJ,36,6,0.445
460,400,no_priors,no_fit,char,40,SNJ,36,7,0.511
461,400,no_priors,no_fit,char,40,SNJ,36,8,0.506
462,400,no_priors,no_fit,char,40,SNJ,36,9,0.627
463,400,no_priors,no_fit,char,40,SNJ,36,10,0.822
464,400,no_priors,no_fit,char,40,SNJ,36,11,0.545
465,400,no_priors,no_fit,char,40,SNJ,37,0,0.367
466,400,no_priors,no_fit,char,40,SNJ,37,1,0.613
467,400,no_priors,no_fit,char,40,SNJ,37,2,0.604
468,400,no_priors,no_fit,char,40,SNJ,37,3,0.55
469,400,no_priors,no_fit,char,40,SNJ,37,4,0.726
470,400,no_priors,no_fit,char,40,SNJ,37,5,0.583
471,400,no_priors,no_fit,char,40,SNJ,37,6,0.742
472,400,no_priors,no_fit,char,40,SNJ,37,7,0.58
473,400,no_priors,no_fit,char,40,SNJ,37,8,0.58
474,400,no_priors,no_fit,char,40,SNJ,37,9,0.615
475,400,no_priors,no_fit,char,40,SNJ,37,10,0.677
476,400,no_priors,no_fit,char,40,SNJ,37,11,0.506
477,400,no_priors,no_fit,char,40,SNJ,38,0,0.715
478,400,no_priors,no_fit,char,40,SNJ,38,1,0.852
479,400,no_priors,no_fit,char,40,SNJ,38,2,0.451
480,400,no_priors,no_fit,char,40,SNJ,38,3,0.689
481,400,no_priors,no_fit,char,40,SNJ,38,4,0.49
482,400,no_priors,no_fit,char,40,SNJ,38,5,0.685
483,400,no_priors,no_fit,char,40,SNJ,38,6,0.686
484,400,no_priors,no_fit,char,40,SNJ,38,7,0.9
485,400,no_priors,no_fit,char,40,SNJ,38,8,0.511
486,400,no_priors,no_fit,char,40,SNJ,38,9,0.854
487,400,no_priors,no_fit,char,40,SNJ,38,10,0.809
488,400,no_priors,no_fit,char,40,SNJ,38,11,0.742
489,400,no_priors,no_fit,char,40,SNJ,38,12,0.908
490,400,no_priors,no_fit,char,40,SNJ,39,0,0.136
491,400,no_priors,no_fit,char,40,SNJ,39,1,0.26
492,400,no_priors,no_fit,char,40,SNJ,39,2,0.151
493,400,no_priors,no_fit,char,40,SNJ,39,3,0.27
494,400,no_priors,no_fit,char,40,SNJ,39,4,0.369
495,400,no_priors,no_fit,char,40,SNJ,39,5,0.454
496,400,no_priors,no_fit,char,40,SNJ,39,6,0.512
497,400,no_priors,no_fit,char,40,SNJ,39,7,0.739
498,400,no_priors,no_fit,char,40,SNJ,39,8,0.673
499,400,no_priors,no_fit,char,40,SNJ,39,9,0.655
500,400,no_priors,no_fit,char,40,SNJ,39,10,0.784
501,400,no_priors,no_fit,char,40,SNJ,40,0,0.99
502,400,no_priors,no_fit,char,40,SNJ,40,1,0.399
503,400,no_priors,no_fit,char,40,SNJ,40,2,0.447
504,400,no_priors,no_fit,char,40,SNJ,40,3,0.688
505,400,no_priors,no_fit,char,40,SNJ,40,4,0.536
506,400,no_priors,no_fit,char,40,SNJ,40,5,0.49
507,400,no_priors,no_fit,char,40,SNJ,40,6,0.838
508,400,no_priors,no_fit,char,40,SNJ,40,7,0.552
509,400,no_priors,no_fit,char,40,SNJ,40,8,0.561
510,400,no_priors,no_fit,char,40,SNJ,40,9,0.511
511,400,no_priors,no_fit,char,40,SNJ,40,10,0.511
512,400,no_priors,no_fit,char,40,SNJ,40,11,0.499
513,400,no_priors,no_fit,char,40,SNJ,41,0,0.293
514,400,no_priors,no_fit,char,40,SNJ,41,1,0.328
515,400,no_priors,no_fit,char,40,SNJ,41,2,0.411
516,400,no_priors,no_fit,char,40,SNJ,41,3,0.524
517,400,no_priors,no_fit,char,40,SNJ,41,4,0.629
518,400,no_priors,no_fit,char,40,SNJ,41,5,0.729
519,400,no_priors,no_fit,char,40,SNJ,41,6,0.281
520,400,no_priors,no_fit,char,40,SNJ,41,7,0.352
521,400,no_priors,no_fit,char,40,SNJ,41,8,0.636
522,400,no_priors,no_fit,char,40,SNJ,41,9,0.425
523,400,no_priors,no_fit,char,40,SNJ,41,10,0.513
524,400,no_priors,no_fit,char,40,SNJ,41,11,0.68
525,400,no_priors,no_fit,char,40,SNJ,41,12,0.707
526,400,no_priors,no_fit,char,40,SNJ,42,0,0.982
527,400,no_priors,no_fit,char,40,SNJ,42,1,0.959
528,400,no_priors,no_fit,char,40,SNJ,42,2,0.874
529,400,no_priors,no_fit,char,40,SNJ,42,3,0.556
530,400,no_priors,no_fit,char,40,SNJ,42,4,0.506
531,400,no_priors,no_fit,char,40,SNJ,42,5,0.51
532,400,no_priors,no_fit,char,40,SNJ,42,6,0.438
533,400,no_priors,no_fit,char,40,SNJ,42,7,0.509
534,400,no_priors,no_fit,char,40,SNJ,42,8,0.389
535,400,no_priors,no_fit,char,40,SNJ,42,9,0.747
536,400,no_priors,no_fit,char,40,SNJ,42,10,0.524
537,400,no_priors,no_fit,char,40,SNJ,42,11,0.663
538,400,no_priors,no_fit,char,40,SNJ,42,12,0.585
539,400,no_priors,no_fit,char,40,SNJ,43,0,0.362
540,400,no_priors,no_fit,char,40,SNJ,43,1,0.689
541,400,no_priors,no_fit,char,40,SNJ,43,2,0.264
542,400,no_priors,no_fit,char,40,SNJ,43,3,0.456
543,400,no_priors,no_fit,char,40,SNJ,43,4,0.254
544,400,no_priors,no_fit,char,40,SNJ,43,5,0.313
545,400,no_priors,no_fit,char,40,SNJ,43,6,0.454
546,400,no_priors,no_fit,char,40,SNJ,43,7,0.628
547,400,no_priors,no_fit,char,40,SNJ,43,8,0.663
548,400,no_priors,no_fit,char,40,SNJ,43,9,0.525
549,400,no_priors,no_fit,char,40,SNJ,43,10,0.591
550,400,no_priors,no_fit,char,40,SNJ,43,11,0.514
551,400,no_priors,no_fit,char,40,SNJ,44,0,0.286
552,400,no_priors,no_fit,char,40,SNJ,44,1,0.575
553,400,no_priors,no_fit,char,40,SNJ,44,2,0.825
554,400,no_priors,no_fit,char,40,SNJ,44,3,0.575
555,400,no_priors,no_fit,char,40,SNJ,44,4,0.775
556,400,no_priors,no_fit,char,40,SNJ,44,5,0.673
557,400,no_priors,no_fit,char,40,SNJ,44,6,0.48
558,400,no_priors,no_fit,char,40,SNJ,44,7,0.677
559,400,no_priors,no_fit,char,40,SNJ,44,8,0.514
560,400,no_priors,no_fit,char,40,SNJ,44,9,0.571
561,400,no_priors,no_fit,char,40,SNJ,44,10,0.608
562,400,no_priors,no_fit,char,40,SNJ,45,0,0.135
563,400,no_priors,no_fit,char,40,SNJ,45,1,0.104
564,400,no_priors,no_fit,char,40,SNJ,45,2,0.218
565,400,no_priors,no_fit,char,40,SNJ,45,3,0.273
566,400,no_priors,no_fit,char,40,SNJ,45,4,0.507
567,400,no_priors,no_fit,char,40,SNJ,45,5,0.328
568,400,no_priors,no_fit,char,40,SNJ,45,6,0.365
569,400,no_priors,no_fit,char,40,SNJ,45,7,0.553
570,400,no_priors,no_fit,char,40,SNJ,45,8,0.519
571,400,no_priors,no_fit,char,40,SNJ,45,9,0.49
572,400,no_priors,no_fit,char,40,SNJ,45,10,0.541
573,400,no_priors,no_fit,char,40,SNJ,45,11,0.713
574,400,no_priors,no_fit,char,40,SNJ,45,12,0.697
575,400,no_priors,no_fit,char,40,SNJ,46,0,0.253
576,400,no_priors,no_fit,char,40,SNJ,46,1,0.455
577,400,no_priors,no_fit,char,40,SNJ,46,2,0.401
578,400,no_priors,no_fit,char,40,SNJ,46,3,0.335
579,400,no_priors,no_fit,char,40,SNJ,46,4,0.55
580,400,no_priors,no_fit,char,40,SNJ,46,5,0.736
581,400,no_priors,no_fit,char,40,SNJ,46,6,0.625
582,400,no_priors,no_fit,char,40,SNJ,46,7,0.579
583,400,no_priors,no_fit,char,40,SNJ,46,8,0.499
584,400,no_priors,no_fit,char,40,SNJ,46,9,0.66
585,400,no_priors,no_fit,char,40,SNJ,46,10,0.658
586,400,no_priors,no_fit,char,40,SNJ,46,11,0.605
587,400,no_priors,no_fit,char,40,SNJ,47,0,0.935
588,400,no_priors,no_fit,char,40,SNJ,47,1,0.566
589,400,no_priors,no_fit,char,40,SNJ,47,2,0.379
590,400,no_priors,no_fit,char,40,SNJ,47,3,0.357
591,400,no_priors,no_fit,char,40,SNJ,47,4,0.479
592,400,no_priors,no_fit,char,40,SNJ,47,5,0.595
593,400,no_priors,no_fit,char,40,SNJ,47,6,0.716
594,400,no_priors,no_fit,char,40,SNJ,47,7,0.812
595,400,no_priors,no_fit,char,40,SNJ,47,8,0.607
596,400,no_priors,no_fit,char,40,SNJ,47,9,0.617
597,400,no_priors,no_fit,char,40,SNJ,47,10,0.474
598,400,no_priors,no_fit,char,40,SNJ,47,11,0.511
599,400,no_priors,no_fit,char,40,SNJ,47,12,0.62
600,400,no_priors,no_fit,char,40,SNJ,48,0,0.064
601,400,no_priors,no_fit,char,40,SNJ,48,1,0.074
602,400,no_priors,no_fit,char,40,SNJ,48,2,0.117
603,400,no_priors,no_fit,char,40,SNJ,48,3,0.121
604,400,no_priors,no_fit,char,40,SNJ,48,4,0.234
605,400,no_priors,no_fit,char,40,SNJ,48,5,0.22
606,400,no_priors,no_fit,char,40,SNJ,48,6,0.177
607,400,no_priors,no_fit,char,40,SNJ,48,7,0.308
608,400,no_priors,no_fit,char,40,SNJ,48,8,0.375
609,400,no_priors,no_fit,char,40,SNJ,48,9,0.533
610,400,no_priors,no_fit,char,40,SNJ,48,10,0.448
611,400,no_priors,no_fit,char,40,SNJ,48,11,0.401
612,400,no_priors,no_fit,char,40,SNJ,48,12,0.598
613,400,no_priors,no_fit,char,40,SNJ,49,0,0.876
614,400,no_priors,no_fit,char,40,SNJ,49,1,0.765
615,400,no_priors,no_fit,char,40,SNJ,49,2,0.784
616,400,no_priors,no_fit,char,40,SNJ,49,3,0.92
617,400,no_priors,no_fit,char,40,SNJ,49,4,0.639
618,400,no_priors,no_fit,char,40,SNJ,49,5,0.506
619,400,no_priors,no_fit,char,40,SNJ,49,6,0.861
620,400,no_priors,no_fit,char,40,SNJ,49,7,0.604
621,400,no_priors,no_fit,char,40,SNJ,49,8,0.404
622,400,no_priors,no_fit,char,40,SNJ,49,9,0.52
623,400,no_priors,no_fit,char,40,SNJ,49,10,0.684
624,400,no_priors,no_fit,char,40,SNJ,49,11,0.66
