,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
148,400,no_priors,no_fit,char,40,SNJ,11,11,0.618
149,400,no_priors,no_fit,char,40,SNJ,11,12,0.682
150,400,no_priors,no_fit,char,40,SNJ,12,0,0.934
151,400,no_priors,no_fit,char,40,SNJ,12,1,0.702
152,400,no_priors,no_fit,char,40,SNJ,12,2,0.685
153,400,no_priors,no_fit,char,40,SNJ,12,3,0.712
154,400,no_priors,no_fit,char,40,SNJ,12,4,0.695
155,400,no_priors,no_fit,char,40,SNJ,12,5,0.791
156,400,no_priors,no_fit,char,40,SNJ,12,6,0.625
157,400,no_priors,no_fit,char,40,SNJ,12,7,0.518
158,400,no_priors,no_fit,char,40,SNJ,12,8,0.631
159,400,no_priors,no_fit,char,40,SNJ,12,9,0.576
160,400,no_priors,no_fit,char,40,SNJ,12,10,0.592
161,400,no_priors,no_fit,char,40,SNJ,12,11,0.666
162,400,no_priors,no_fit,char,40,SNJ,13,0,0.768
163,400,no_priors,no_fit,char,40,SNJ,13,1,0.965
164,400,no_priors,no_fit,char,40,SNJ,13,2,0.828
165,400,no_priors,no_fit,char,40,SNJ,13,3,0.617
166,400,no_priors,no_fit,char,40,SNJ,13,4,0.588
167,400,no_priors,no_fit,char,40,SNJ,13,5,0.717
168,400,no_priors,no_fit,char,40,SNJ,13,6,0.9
169,400,no_priors,no_fit,char,40,SNJ,13,7,0.469
170,400,no_priors,no_fit,char,40,SNJ,13,8,0.529
171,400,no_priors,no_fit,char,40,SNJ,13,9,0.553
172,400,no_priors,no_fit,char,40,SNJ,13,10,0.407
173,400,no_priors,no_fit,char,40,SNJ,13,11,0.534
174,400,no_priors,no_fit,char,40,SNJ,13,12,0.482
175,400,no_priors,no_fit,char,40,SNJ,14,0,0.918
176,400,no_priors,no_fit,char,40,SNJ,14,1,0.674
177,400,no_priors,no_fit,char,40,SNJ,14,2,0.869
178,400,no_priors,no_fit,char,40,SNJ,14,3,0.916
179,400,no_priors,no_fit,char,40,SNJ,14,4,0.722
180,400,no_priors,no_fit,char,40,SNJ,14,5,0.682
181,400,no_priors,no_fit,char,40,SNJ,14,6,0.763
182,400,no_priors,no_fit,char,40,SNJ,14,7,0.384
183,400,no_priors,no_fit,char,40,SNJ,14,8,0.653
184,400,no_priors,no_fit,char,40,SNJ,14,9,0.495
185,400,no_priors,no_fit,char,40,SNJ,14,10,0.478
186,400,no_priors,no_fit,char,40,SNJ,14,11,0.501
187,400,no_priors,no_fit,char,40,SNJ,14,12,0.453
188,400,no_priors,no_fit,char,40,SNJ,14,13,0.432
189,400,no_priors,no_fit,char,40,SNJ,15,0,0.679
190,400,no_priors,no_fit,char,40,SNJ,15,1,0.856
191,400,no_priors,no_fit,char,40,SNJ,15,2,0.772
192,400,no_priors,no_fit,char,40,SNJ,15,3,0.905
193,400,no_priors,no_fit,char,40,SNJ,15,4,0.661
194,400,no_priors,no_fit,char,40,SNJ,15,5,0.889
195,400,no_priors,no_fit,char,40,SNJ,15,6,0.543
196,400,no_priors,no_fit,char,40,SNJ,15,7,0.57
197,400,no_priors,no_fit,char,40,SNJ,15,8,0.41
198,400,no_priors,no_fit,char,40,SNJ,15,9,0.62
199,400,no_priors,no_fit,char,40,SNJ,15,10,0.519
200,400,no_priors,no_fit,char,40,SNJ,15,11,0.603
201,400,no_priors,no_fit,char,40,SNJ,16,0,0.521
202,400,no_priors,no_fit,char,40,SNJ,16,1,0.62
203,400,no_priors,no_fit,char,40,SNJ,16,2,0.984
204,400,no_priors,no_fit,char,40,SNJ,16,3,0.727
205,400,no_priors,no_fit,char,40,SNJ,16,4,0.784
206,400,no_priors,no_fit,char,40,SNJ,16,5,0.642
207,400,no_priors,no_fit,char,40,SNJ,16,6,0.39
208,400,no_priors,no_fit,char,40,SNJ,16,7,0.482
209,400,no_priors,no_fit,char,40,SNJ,16,8,0.598
210,400,no_priors,no_fit,char,40,SNJ,16,9,0.456
211,400,no_priors,no_fit,char,40,SNJ,16,10,0.483
212,400,no_priors,no_fit,char,40,SNJ,17,0,0.978
213,400,no_priors,no_fit,char,40,SNJ,17,1,0.66
214,400,no_priors,no_fit,char,40,SNJ,17,2,0.798
215,400,no_priors,no_fit,char,40,SNJ,17,3,0.591
216,400,no_priors,no_fit,char,40,SNJ,17,4,0.638
217,400,no_priors,no_fit,char,40,SNJ,17,5,0.768
218,400,no_priors,no_fit,char,40,SNJ,17,6,0.422
219,400,no_priors,no_fit,char,40,SNJ,17,7,0.541
220,400,no_priors,no_fit,char,40,SNJ,17,8,0.53
221,400,no_priors,no_fit,char,40,SNJ,17,9,0.63
222,400,no_priors,no_fit,char,40,SNJ,17,10,0.615
223,400,no_priors,no_fit,char,40,SNJ,17,11,0.292
224,400,no_priors,no_fit,char,40,SNJ,18,0,0.539
225,400,no_priors,no_fit,char,40,SNJ,18,1,0.581
226,400,no_priors,no_fit,char,40,SNJ,18,2,0.749
227,400,no_priors,no_fit,char,40,SNJ,18,3,0.65
228,400,no_priors,no_fit,char,40,SNJ,18,4,0.767
229,400,no_priors,no_fit,char,40,SNJ,18,5,0.846
230,400,no_priors,no_fit,char,40,SNJ,18,6,0.775
231,400,no_priors,no_fit,char,40,SNJ,18,7,0.657
232,400,no_priors,no_fit,char,40,SNJ,18,8,0.65
233,400,no_priors,no_fit,char,40,SNJ,18,9,0.57
234,400,no_priors,no_fit,char,40,SNJ,18,10,0.263
235,400,no_priors,no_fit,char,40,SNJ,18,11,0.26
236,400,no_priors,no_fit,char,40,SNJ,18,12,0.296
237,400,no_priors,no_fit,char,40,SNJ,19,0,0.78
238,400,no_priors,no_fit,char,40,SNJ,19,1,0.953
239,400,no_priors,no_fit,char,40,SNJ,19,2,0.948
240,400,no_priors,no_fit,char,40,SNJ,19,3,0.53
241,400,no_priors,no_fit,char,40,SNJ,19,4,0.534
242,400,no_priors,no_fit,char,40,SNJ,19,5,0.678
243,400,no_priors,no_fit,char,40,SNJ,19,6,0.677
244,400,no_priors,no_fit,char,40,SNJ,19,7,0.719
245,400,no_priors,no_fit,char,40,SNJ,19,8,0.751
246,400,no_priors,no_fit,char,40,SNJ,19,9,0.666
247,400,no_priors,no_fit,char,40,SNJ,19,10,0.701
248,400,no_priors,no_fit,char,40,SNJ,19,11,0.611
249,400,no_priors,no_fit,char,40,SNJ,20,0,0.488
250,400,no_priors,no_fit,char,40,SNJ,20,1,0.498
251,400,no_priors,no_fit,char,40,SNJ,20,2,0.567
252,400,no_priors,no_fit,char,40,SNJ,20,3,0.549
253,400,no_priors,no_fit,char,40,SNJ,20,4,0.699
