,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
88,400,no_priors,no_fit,char,40,SNJ,7,1,0.068
89,400,no_priors,no_fit,char,40,SNJ,7,2,0.07
90,400,no_priors,no_fit,char,40,SNJ,7,3,0.047
91,400,no_priors,no_fit,char,40,SNJ,7,4,0.067
92,400,no_priors,no_fit,char,40,SNJ,7,5,0.045
93,400,no_priors,no_fit,char,40,SNJ,7,6,0.064
94,400,no_priors,no_fit,char,40,SNJ,7,7,0.047
95,400,no_priors,no_fit,char,40,SNJ,7,8,0.044
96,400,no_priors,no_fit,char,40,SNJ,7,9,0.053
97,400,no_priors,no_fit,char,40,SNJ,7,10,0.074
98,400,no_priors,no_fit,char,40,SNJ,7,11,0.042
99,400,no_priors,no_fit,char,40,SNJ,8,0,0.118
100,400,no_priors,no_fit,char,40,SNJ,8,1,0.125
101,400,no_priors,no_fit,char,40,SNJ,8,2,0.132
102,400,no_priors,no_fit,char,40,SNJ,8,3,0.117
103,400,no_priors,no_fit,char,40,SNJ,8,4,0.1
104,400,no_priors,no_fit,char,40,SNJ,8,5,0.126
105,400,no_priors,no_fit,char,40,SNJ,8,6,0.117
106,400,no_priors,no_fit,char,40,SNJ,8,7,0.1
107,400,no_priors,no_fit,char,40,SNJ,8,8,0.123
108,400,no_priors,no_fit,char,40,SNJ,8,9,0.168
109,400,no_priors,no_fit,char,40,SNJ,8,10,0.182
110,400,no_priors,no_fit,char,40,SNJ,8,11,0.193
111,400,no_priors,no_fit,char,40,SNJ,9,0,0.111
112,400,no_priors,no_fit,char,40,SNJ,9,1,0.116
113,400,no_priors,no_fit,char,40,SNJ,9,2,0.113
114,400,no_priors,no_fit,char,40,SNJ,9,3,0.118
115,400,no_priors,no_fit,char,40,SNJ,9,4,0.134
116,400,no_priors,no_fit,char,40,SNJ,9,5,0.114
117,400,no_priors,no_fit,char,40,SNJ,9,6,0.096
118,400,no_priors,no_fit,char,40,SNJ,9,7,0.102
119,400,no_priors,no_fit,char,40,SNJ,9,8,0.087
120,400,no_priors,no_fit,char,40,SNJ,9,9,0.175
121,400,no_priors,no_fit,char,40,SNJ,9,10,0.173
122,400,no_priors,no_fit,char,40,SNJ,9,11,0.068
123,400,no_priors,no_fit,char,40,SNJ,10,0,0.281
124,400,no_priors,no_fit,char,40,SNJ,10,1,0.287
125,400,no_priors,no_fit,char,40,SNJ,10,2,0.29
126,400,no_priors,no_fit,char,40,SNJ,10,3,0.295
127,400,no_priors,no_fit,char,40,SNJ,10,4,0.282
128,400,no_priors,no_fit,char,40,SNJ,10,5,0.276
129,400,no_priors,no_fit,char,40,SNJ,10,6,0.288
130,400,no_priors,no_fit,char,40,SNJ,10,7,0.298
131,400,no_priors,no_fit,char,40,SNJ,10,8,0.284
132,400,no_priors,no_fit,char,40,SNJ,10,9,0.283
133,400,no_priors,no_fit,char,40,SNJ,10,10,0.287
134,400,no_priors,no_fit,char,40,SNJ,10,11,0.273
135,400,no_priors,no_fit,char,40,SNJ,10,12,0.304
136,400,no_priors,no_fit,char,40,SNJ,10,13,0.302
137,400,no_priors,no_fit,char,40,SNJ,11,0,0.168
138,400,no_priors,no_fit,char,40,SNJ,11,1,0.179
139,400,no_priors,no_fit,char,40,SNJ,11,2,0.179
140,400,no_priors,no_fit,char,40,SNJ,11,3,0.168
141,400,no_priors,no_fit,char,40,SNJ,11,4,0.187
142,400,no_priors,no_fit,char,40,SNJ,11,5,0.171
