,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
237,400,no_priors,no_fit,char,40,SNJ,19,0,0.761
238,400,no_priors,no_fit,char,40,SNJ,19,1,0.949
239,400,no_priors,no_fit,char,40,SNJ,19,2,0.912
240,400,no_priors,no_fit,char,40,SNJ,19,3,0.707
241,400,no_priors,no_fit,char,40,SNJ,19,4,0.59
242,400,no_priors,no_fit,char,40,SNJ,19,5,0.855
243,400,no_priors,no_fit,char,40,SNJ,19,6,0.746
244,400,no_priors,no_fit,char,40,SNJ,19,7,0.815
245,400,no_priors,no_fit,char,40,SNJ,19,8,0.867
246,400,no_priors,no_fit,char,40,SNJ,19,9,0.78
247,400,no_priors,no_fit,char,40,SNJ,19,10,0.91
248,400,no_priors,no_fit,char,40,SNJ,19,11,0.781
249,400,no_priors,no_fit,char,40,SNJ,20,0,0.827
250,400,no_priors,no_fit,char,40,SNJ,20,1,0.672
251,400,no_priors,no_fit,char,40,SNJ,20,2,0.912
252,400,no_priors,no_fit,char,40,SNJ,20,3,0.87
253,400,no_priors,no_fit,char,40,SNJ,20,4,0.795
254,400,no_priors,no_fit,char,40,SNJ,20,5,0.571
255,400,no_priors,no_fit,char,40,SNJ,20,6,0.629
256,400,no_priors,no_fit,char,40,SNJ,20,7,0.849
257,400,no_priors,no_fit,char,40,SNJ,20,8,0.781
258,400,no_priors,no_fit,char,40,SNJ,20,9,0.95
259,400,no_priors,no_fit,char,40,SNJ,20,10,0.864
260,400,no_priors,no_fit,char,40,SNJ,20,11,0.972
261,400,no_priors,no_fit,char,40,SNJ,20,12,1.0
262,400,no_priors,no_fit,char,40,SNJ,21,0,0.616
263,400,no_priors,no_fit,char,40,SNJ,21,1,0.792
264,400,no_priors,no_fit,char,40,SNJ,21,2,0.854
265,400,no_priors,no_fit,char,40,SNJ,21,3,0.998
266,400,no_priors,no_fit,char,40,SNJ,21,4,0.972
267,400,no_priors,no_fit,char,40,SNJ,21,5,0.839
268,400,no_priors,no_fit,char,40,SNJ,21,6,0.891
269,400,no_priors,no_fit,char,40,SNJ,21,7,0.596
270,400,no_priors,no_fit,char,40,SNJ,21,8,0.948
271,400,no_priors,no_fit,char,40,SNJ,21,9,0.598
272,400,no_priors,no_fit,char,40,SNJ,21,10,0.47
273,400,no_priors,no_fit,char,40,SNJ,21,11,0.631
274,400,no_priors,no_fit,char,40,SNJ,21,12,0.428
275,400,no_priors,no_fit,char,40,SNJ,21,13,0.709
276,400,no_priors,no_fit,char,40,SNJ,22,0,0.974
277,400,no_priors,no_fit,char,40,SNJ,22,1,0.806
278,400,no_priors,no_fit,char,40,SNJ,22,2,0.987
279,400,no_priors,no_fit,char,40,SNJ,22,3,0.951
280,400,no_priors,no_fit,char,40,SNJ,22,4,0.459
281,400,no_priors,no_fit,char,40,SNJ,22,5,0.759
282,400,no_priors,no_fit,char,40,SNJ,22,6,0.844
283,400,no_priors,no_fit,char,40,SNJ,22,7,0.502
284,400,no_priors,no_fit,char,40,SNJ,22,8,0.437
285,400,no_priors,no_fit,char,40,SNJ,22,9,0.386
286,400,no_priors,no_fit,char,40,SNJ,22,10,0.531
287,400,no_priors,no_fit,char,40,SNJ,22,11,0.793
288,400,no_priors,no_fit,char,40,SNJ,22,12,0.644
289,400,no_priors,no_fit,char,40,SNJ,23,0,1.0
290,400,no_priors,no_fit,char,40,SNJ,23,1,0.518
291,400,no_priors,no_fit,char,40,SNJ,23,2,0.875
292,400,no_priors,no_fit,char,40,SNJ,23,3,0.842
293,400,no_priors,no_fit,char,40,SNJ,23,4,0.835
294,400,no_priors,no_fit,char,40,SNJ,23,5,0.749
295,400,no_priors,no_fit,char,40,SNJ,23,6,0.751
296,400,no_priors,no_fit,char,40,SNJ,23,7,0.398
297,400,no_priors,no_fit,char,40,SNJ,23,8,0.477
298,400,no_priors,no_fit,char,40,SNJ,23,9,0.629
299,400,no_priors,no_fit,char,40,SNJ,23,10,0.609
300,400,no_priors,no_fit,char,40,SNJ,24,0,0.614
301,400,no_priors,no_fit,char,40,SNJ,24,1,1.0
302,400,no_priors,no_fit,char,40,SNJ,24,2,0.985
303,400,no_priors,no_fit,char,40,SNJ,24,3,0.841
304,400,no_priors,no_fit,char,40,SNJ,24,4,0.799
305,400,no_priors,no_fit,char,40,SNJ,24,5,0.899
306,400,no_priors,no_fit,char,40,SNJ,24,6,0.983
307,400,no_priors,no_fit,char,40,SNJ,24,7,0.666
308,400,no_priors,no_fit,char,40,SNJ,24,8,0.75
309,400,no_priors,no_fit,char,40,SNJ,24,9,0.763
310,400,no_priors,no_fit,char,40,SNJ,24,10,0.604
311,400,no_priors,no_fit,char,40,SNJ,24,11,0.808
312,400,no_priors,no_fit,char,40,SNJ,24,12,0.724
313,400,no_priors,no_fit,char,40,SNJ,25,0,1.0
314,400,no_priors,no_fit,char,40,SNJ,25,1,0.452
315,400,no_priors,no_fit,char,40,SNJ,25,2,0.542
316,400,no_priors,no_fit,char,40,SNJ,25,3,0.602
317,400,no_priors,no_fit,char,40,SNJ,25,4,0.971
318,400,no_priors,no_fit,char,40,SNJ,25,5,0.958
319,400,no_priors,no_fit,char,40,SNJ,25,6,0.517
320,400,no_priors,no_fit,char,40,SNJ,25,7,0.783
321,400,no_priors,no_fit,char,40,SNJ,25,8,0.696
322,400,no_priors,no_fit,char,40,SNJ,25,9,0.784
323,400,no_priors,no_fit,char,40,SNJ,25,10,0.82
324,400,no_priors,no_fit,char,40,SNJ,26,0,1.0
325,400,no_priors,no_fit,char,40,SNJ,26,1,1.0
326,400,no_priors,no_fit,char,40,SNJ,26,2,0.971
327,400,no_priors,no_fit,char,40,SNJ,26,3,0.926
328,400,no_priors,no_fit,char,40,SNJ,26,4,0.604
329,400,no_priors,no_fit,char,40,SNJ,26,5,0.659
330,400,no_priors,no_fit,char,40,SNJ,26,6,0.463
331,400,no_priors,no_fit,char,40,SNJ,26,7,0.601
332,400,no_priors,no_fit,char,40,SNJ,26,8,0.596
333,400,no_priors,no_fit,char,40,SNJ,26,9,0.558
334,400,no_priors,no_fit,char,40,SNJ,26,10,0.376
335,400,no_priors,no_fit,char,40,SNJ,27,0,1.0
336,400,no_priors,no_fit,char,40,SNJ,27,1,0.881
337,400,no_priors,no_fit,char,40,SNJ,27,2,0.724
338,400,no_priors,no_fit,char,40,SNJ,27,3,0.682
339,400,no_priors,no_fit,char,40,SNJ,27,4,0.954
340,400,no_priors,no_fit,char,40,SNJ,27,5,0.618
341,400,no_priors,no_fit,char,40,SNJ,27,6,0.599
342,400,no_priors,no_fit,char,40,SNJ,27,7,0.913
343,400,no_priors,no_fit,char,40,SNJ,27,8,0.795
344,400,no_priors,no_fit,char,40,SNJ,27,9,0.827
345,400,no_priors,no_fit,char,40,SNJ,27,10,0.511
346,400,no_priors,no_fit,char,40,SNJ,27,11,0.477
347,400,no_priors,no_fit,char,40,SNJ,28,0,0.766
348,400,no_priors,no_fit,char,40,SNJ,28,1,1.0
349,400,no_priors,no_fit,char,40,SNJ,28,2,0.711
350,400,no_priors,no_fit,char,40,SNJ,28,3,0.874
351,400,no_priors,no_fit,char,40,SNJ,28,4,0.379
352,400,no_priors,no_fit,char,40,SNJ,28,5,0.512
353,400,no_priors,no_fit,char,40,SNJ,28,6,0.626
354,400,no_priors,no_fit,char,40,SNJ,28,7,0.791
355,400,no_priors,no_fit,char,40,SNJ,28,8,0.676
356,400,no_priors,no_fit,char,40,SNJ,28,9,0.74
357,400,no_priors,no_fit,char,40,SNJ,28,10,0.568
358,400,no_priors,no_fit,char,40,SNJ,28,11,0.791
359,400,no_priors,no_fit,char,40,SNJ,29,0,1.0
360,400,no_priors,no_fit,char,40,SNJ,29,1,0.67
361,400,no_priors,no_fit,char,40,SNJ,29,2,0.994
362,400,no_priors,no_fit,char,40,SNJ,29,3,0.794
363,400,no_priors,no_fit,char,40,SNJ,29,4,0.828
364,400,no_priors,no_fit,char,40,SNJ,29,5,0.712
365,400,no_priors,no_fit,char,40,SNJ,29,6,0.492
366,400,no_priors,no_fit,char,40,SNJ,29,7,0.487
367,400,no_priors,no_fit,char,40,SNJ,29,8,0.547
368,400,no_priors,no_fit,char,40,SNJ,29,9,0.573
369,400,no_priors,no_fit,char,40,SNJ,29,10,0.675
370,400,no_priors,no_fit,char,40,SNJ,29,11,0.943
371,400,no_priors,no_fit,char,40,SNJ,29,12,0.496
372,400,no_priors,no_fit,char,40,SNJ,29,13,0.764
373,400,no_priors,no_fit,char,40,SNJ,30,0,0.715
374,400,no_priors,no_fit,char,40,SNJ,30,1,0.821
375,400,no_priors,no_fit,char,40,SNJ,30,2,0.666
376,400,no_priors,no_fit,char,40,SNJ,30,3,1.0
377,400,no_priors,no_fit,char,40,SNJ,30,4,0.795
378,400,no_priors,no_fit,char,40,SNJ,30,5,0.958
379,400,no_priors,no_fit,char,40,SNJ,30,6,0.536
380,400,no_priors,no_fit,char,40,SNJ,30,7,0.542
381,400,no_priors,no_fit,char,40,SNJ,30,8,0.45
382,400,no_priors,no_fit,char,40,SNJ,30,9,0.364
383,400,no_priors,no_fit,char,40,SNJ,30,10,0.667
384,400,no_priors,no_fit,char,40,SNJ,30,11,0.633
385,400,no_priors,no_fit,char,40,SNJ,30,12,0.599
