,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
168,400,no_priors,no_fit,char,40,SNJ,13,6,0.981
169,400,no_priors,no_fit,char,40,SNJ,13,7,0.858
170,400,no_priors,no_fit,char,40,SNJ,13,8,0.699
171,400,no_priors,no_fit,char,40,SNJ,13,9,0.903
172,400,no_priors,no_fit,char,40,SNJ,13,10,0.878
173,400,no_priors,no_fit,char,40,SNJ,13,11,0.934
174,400,no_priors,no_fit,char,40,SNJ,13,12,1.0
175,400,no_priors,no_fit,char,40,SNJ,14,0,0.54
176,400,no_priors,no_fit,char,40,SNJ,14,1,1.0
177,400,no_priors,no_fit,char,40,SNJ,14,2,1.0
178,400,no_priors,no_fit,char,40,SNJ,14,3,0.959
179,400,no_priors,no_fit,char,40,SNJ,14,4,0.97
180,400,no_priors,no_fit,char,40,SNJ,14,5,0.953
181,400,no_priors,no_fit,char,40,SNJ,14,6,0.864
182,400,no_priors,no_fit,char,40,SNJ,14,7,0.753
183,400,no_priors,no_fit,char,40,SNJ,14,8,0.902
184,400,no_priors,no_fit,char,40,SNJ,14,9,0.782
185,400,no_priors,no_fit,char,40,SNJ,14,10,0.894
186,400,no_priors,no_fit,char,40,SNJ,14,11,0.674
187,400,no_priors,no_fit,char,40,SNJ,14,12,0.899
188,400,no_priors,no_fit,char,40,SNJ,14,13,0.69
189,400,no_priors,no_fit,char,40,SNJ,15,0,0.791
190,400,no_priors,no_fit,char,40,SNJ,15,1,1.0
191,400,no_priors,no_fit,char,40,SNJ,15,2,0.843
192,400,no_priors,no_fit,char,40,SNJ,15,3,1.0
193,400,no_priors,no_fit,char,40,SNJ,15,4,0.983
194,400,no_priors,no_fit,char,40,SNJ,15,5,0.993
195,400,no_priors,no_fit,char,40,SNJ,15,6,0.955
196,400,no_priors,no_fit,char,40,SNJ,15,7,0.912
197,400,no_priors,no_fit,char,40,SNJ,15,8,0.568
198,400,no_priors,no_fit,char,40,SNJ,15,9,0.933
199,400,no_priors,no_fit,char,40,SNJ,15,10,0.62
200,400,no_priors,no_fit,char,40,SNJ,15,11,0.66
201,400,no_priors,no_fit,char,40,SNJ,16,0,0.574
202,400,no_priors,no_fit,char,40,SNJ,16,1,0.776
203,400,no_priors,no_fit,char,40,SNJ,16,2,0.986
204,400,no_priors,no_fit,char,40,SNJ,16,3,0.923
205,400,no_priors,no_fit,char,40,SNJ,16,4,0.9
206,400,no_priors,no_fit,char,40,SNJ,16,5,0.899
207,400,no_priors,no_fit,char,40,SNJ,16,6,0.939
208,400,no_priors,no_fit,char,40,SNJ,16,7,0.807
209,400,no_priors,no_fit,char,40,SNJ,16,8,0.688
210,400,no_priors,no_fit,char,40,SNJ,16,9,0.621
211,400,no_priors,no_fit,char,40,SNJ,16,10,0.585
212,400,no_priors,no_fit,char,40,SNJ,17,0,1.0
213,400,no_priors,no_fit,char,40,SNJ,17,1,0.688
214,400,no_priors,no_fit,char,40,SNJ,17,2,0.9
215,400,no_priors,no_fit,char,40,SNJ,17,3,0.788
216,400,no_priors,no_fit,char,40,SNJ,17,4,0.978
217,400,no_priors,no_fit,char,40,SNJ,17,5,0.889
218,400,no_priors,no_fit,char,40,SNJ,17,6,0.76
219,400,no_priors,no_fit,char,40,SNJ,17,7,0.558
220,400,no_priors,no_fit,char,40,SNJ,17,8,0.714
221,400,no_priors,no_fit,char,40,SNJ,17,9,0.601
222,400,no_priors,no_fit,char,40,SNJ,17,10,0.552
223,400,no_priors,no_fit,char,40,SNJ,17,11,0.63
224,400,no_priors,no_fit,char,40,SNJ,18,0,0.717
225,400,no_priors,no_fit,char,40,SNJ,18,1,1.0
226,400,no_priors,no_fit,char,40,SNJ,18,2,1.0
227,400,no_priors,no_fit,char,40,SNJ,18,3,0.887
228,400,no_priors,no_fit,char,40,SNJ,18,4,0.875
229,400,no_priors,no_fit,char,40,SNJ,18,5,0.948
230,400,no_priors,no_fit,char,40,SNJ,18,6,0.837
231,400,no_priors,no_fit,char,40,SNJ,18,7,0.833
232,400,no_priors,no_fit,char,40,SNJ,18,8,0.845
233,400,no_priors,no_fit,char,40,SNJ,18,9,0.815
234,400,no_priors,no_fit,char,40,SNJ,18,10,0.914
235,400,no_priors,no_fit,char,40,SNJ,18,11,0.505
236,400,no_priors,no_fit,char,40,SNJ,18,12,0.779
237,400,no_priors,no_fit,char,40,SNJ,19,0,1.0
238,400,no_priors,no_fit,char,40,SNJ,19,1,0.967
239,400,no_priors,no_fit,char,40,SNJ,19,2,1.0
240,400,no_priors,no_fit,char,40,SNJ,19,3,0.862
241,400,no_priors,no_fit,char,40,SNJ,19,4,0.809
242,400,no_priors,no_fit,char,40,SNJ,19,5,0.943
243,400,no_priors,no_fit,char,40,SNJ,19,6,0.936
244,400,no_priors,no_fit,char,40,SNJ,19,7,0.865
245,400,no_priors,no_fit,char,40,SNJ,19,8,0.954
246,400,no_priors,no_fit,char,40,SNJ,19,9,0.851
247,400,no_priors,no_fit,char,40,SNJ,19,10,0.99
248,400,no_priors,no_fit,char,40,SNJ,19,11,0.83
249,400,no_priors,no_fit,char,40,SNJ,20,0,1.0
250,400,no_priors,no_fit,char,40,SNJ,20,1,1.0
251,400,no_priors,no_fit,char,40,SNJ,20,2,0.899
252,400,no_priors,no_fit,char,40,SNJ,20,3,0.726
253,400,no_priors,no_fit,char,40,SNJ,20,4,0.995
254,400,no_priors,no_fit,char,40,SNJ,20,5,0.638
255,400,no_priors,no_fit,char,40,SNJ,20,6,0.725
256,400,no_priors,no_fit,char,40,SNJ,20,7,0.947
257,400,no_priors,no_fit,char,40,SNJ,20,8,0.754
258,400,no_priors,no_fit,char,40,SNJ,20,9,0.978
259,400,no_priors,no_fit,char,40,SNJ,20,10,0.863
260,400,no_priors,no_fit,char,40,SNJ,20,11,0.982
261,400,no_priors,no_fit,char,40,SNJ,20,12,1.0
262,400,no_priors,no_fit,char,40,SNJ,21,0,0.862
263,400,no_priors,no_fit,char,40,SNJ,21,1,1.0
264,400,no_priors,no_fit,char,40,SNJ,21,2,0.857
265,400,no_priors,no_fit,char,40,SNJ,21,3,0.999
266,400,no_priors,no_fit,char,40,SNJ,21,4,0.984
267,400,no_priors,no_fit,char,40,SNJ,21,5,0.951
268,400,no_priors,no_fit,char,40,SNJ,21,6,0.967
269,400,no_priors,no_fit,char,40,SNJ,21,7,0.69
270,400,no_priors,no_fit,char,40,SNJ,21,8,0.985
271,400,no_priors,no_fit,char,40,SNJ,21,9,0.707
272,400,no_priors,no_fit,char,40,SNJ,21,10,0.614
273,400,no_priors,no_fit,char,40,SNJ,21,11,0.929
274,400,no_priors,no_fit,char,40,SNJ,21,12,0.579
275,400,no_priors,no_fit,char,40,SNJ,21,13,0.761
276,400,no_priors,no_fit,char,40,SNJ,22,0,0.562
277,400,no_priors,no_fit,char,40,SNJ,22,1,1.0
278,400,no_priors,no_fit,char,40,SNJ,22,2,1.0
279,400,no_priors,no_fit,char,40,SNJ,22,3,1.0
280,400,no_priors,no_fit,char,40,SNJ,22,4,0.646
281,400,no_priors,no_fit,char,40,SNJ,22,5,0.876
282,400,no_priors,no_fit,char,40,SNJ,22,6,0.854
283,400,no_priors,no_fit,char,40,SNJ,22,7,0.668
284,400,no_priors,no_fit,char,40,SNJ,22,8,0.622
285,400,no_priors,no_fit,char,40,SNJ,22,9,0.707
286,400,no_priors,no_fit,char,40,SNJ,22,10,0.81
287,400,no_priors,no_fit,char,40,SNJ,22,11,0.701
288,400,no_priors,no_fit,char,40,SNJ,22,12,0.836
289,400,no_priors,no_fit,char,40,SNJ,23,0,1.0
290,400,no_priors,no_fit,char,40,SNJ,23,1,0.987
291,400,no_priors,no_fit,char,40,SNJ,23,2,0.786
292,400,no_priors,no_fit,char,40,SNJ,23,3,0.95
293,400,no_priors,no_fit,char,40,SNJ,23,4,0.962
