,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
200,400,no_priors,no_fit,char,40,SNJ,15,11,0.629
201,400,no_priors,no_fit,char,40,SNJ,16,0,0.556
202,400,no_priors,no_fit,char,40,SNJ,16,1,0.783
203,400,no_priors,no_fit,char,40,SNJ,16,2,0.986
204,400,no_priors,no_fit,char,40,SNJ,16,3,0.921
205,400,no_priors,no_fit,char,40,SNJ,16,4,0.903
206,400,no_priors,no_fit,char,40,SNJ,16,5,0.912
207,400,no_priors,no_fit,char,40,SNJ,16,6,0.941
208,400,no_priors,no_fit,char,40,SNJ,16,7,0.83
209,400,no_priors,no_fit,char,40,SNJ,16,8,0.676
210,400,no_priors,no_fit,char,40,SNJ,16,9,0.658
211,400,no_priors,no_fit,char,40,SNJ,16,10,0.572
212,400,no_priors,no_fit,char,40,SNJ,17,0,1.0
213,400,no_priors,no_fit,char,40,SNJ,17,1,0.705
214,400,no_priors,no_fit,char,40,SNJ,17,2,0.889
215,400,no_priors,no_fit,char,40,SNJ,17,3,0.781
216,400,no_priors,no_fit,char,40,SNJ,17,4,0.971
217,400,no_priors,no_fit,char,40,SNJ,17,5,0.89
218,400,no_priors,no_fit,char,40,SNJ,17,6,0.729
219,400,no_priors,no_fit,char,40,SNJ,17,7,0.587
220,400,no_priors,no_fit,char,40,SNJ,17,8,0.718
221,400,no_priors,no_fit,char,40,SNJ,17,9,0.593
222,400,no_priors,no_fit,char,40,SNJ,17,10,0.57
223,400,no_priors,no_fit,char,40,SNJ,17,11,0.645
224,400,no_priors,no_fit,char,40,SNJ,18,0,0.727
225,400,no_priors,no_fit,char,40,SNJ,18,1,1.0
226,400,no_priors,no_fit,char,40,SNJ,18,2,1.0
227,400,no_priors,no_fit,char,40,SNJ,18,3,0.902
228,400,no_priors,no_fit,char,40,SNJ,18,4,0.864
229,400,no_priors,no_fit,char,40,SNJ,18,5,0.956
230,400,no_priors,no_fit,char,40,SNJ,18,6,0.868
231,400,no_priors,no_fit,char,40,SNJ,18,7,0.837
232,400,no_priors,no_fit,char,40,SNJ,18,8,0.851
233,400,no_priors,no_fit,char,40,SNJ,18,9,0.931
234,400,no_priors,no_fit,char,40,SNJ,18,10,0.543
235,400,no_priors,no_fit,char,40,SNJ,18,11,0.5
236,400,no_priors,no_fit,char,40,SNJ,18,12,0.807
237,400,no_priors,no_fit,char,40,SNJ,19,0,1.0
238,400,no_priors,no_fit,char,40,SNJ,19,1,0.959
239,400,no_priors,no_fit,char,40,SNJ,19,2,1.0
240,400,no_priors,no_fit,char,40,SNJ,19,3,0.88
241,400,no_priors,no_fit,char,40,SNJ,19,4,0.801
242,400,no_priors,no_fit,char,40,SNJ,19,5,0.944
243,400,no_priors,no_fit,char,40,SNJ,19,6,0.944
244,400,no_priors,no_fit,char,40,SNJ,19,7,0.895
245,400,no_priors,no_fit,char,40,SNJ,19,8,0.952
246,400,no_priors,no_fit,char,40,SNJ,19,9,0.823
247,400,no_priors,no_fit,char,40,SNJ,19,10,0.99
248,400,no_priors,no_fit,char,40,SNJ,19,11,0.831
249,400,no_priors,no_fit,char,40,SNJ,20,0,1.0
250,400,no_priors,no_fit,char,40,SNJ,20,1,1.0
251,400,no_priors,no_fit,char,40,SNJ,20,2,0.91
252,400,no_priors,no_fit,char,40,SNJ,20,3,0.747
253,400,no_priors,no_fit,char,40,SNJ,20,4,0.991
254,400,no_priors,no_fit,char,40,SNJ,20,5,0.66
255,400,no_priors,no_fit,char,40,SNJ,20,6,0.712
256,400,no_priors,no_fit,char,40,SNJ,20,7,0.942
257,400,no_priors,no_fit,char,40,SNJ,20,8,0.93
258,400,no_priors,no_fit,char,40,SNJ,20,9,0.983
259,400,no_priors,no_fit,char,40,SNJ,20,10,0.892
260,400,no_priors,no_fit,char,40,SNJ,20,11,0.971
261,400,no_priors,no_fit,char,40,SNJ,20,12,1.0
262,400,no_priors,no_fit,char,40,SNJ,21,0,1.0
263,400,no_priors,no_fit,char,40,SNJ,21,1,1.0
264,400,no_priors,no_fit,char,40,SNJ,21,2,0.857
265,400,no_priors,no_fit,char,40,SNJ,21,3,0.999
266,400,no_priors,no_fit,char,40,SNJ,21,4,0.994
267,400,no_priors,no_fit,char,40,SNJ,21,5,0.939
268,400,no_priors,no_fit,char,40,SNJ,21,6,0.984
269,400,no_priors,no_fit,char,40,SNJ,21,7,0.662
270,400,no_priors,no_fit,char,40,SNJ,21,8,0.98
271,400,no_priors,no_fit,char,40,SNJ,21,9,0.674
272,400,no_priors,no_fit,char,40,SNJ,21,10,0.562
