,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
88,400,no_priors,no_fit,char,40,SNJ,7,1,0.632
89,400,no_priors,no_fit,char,40,SNJ,7,2,1.0
90,400,no_priors,no_fit,char,40,SNJ,7,3,0.968
91,400,no_priors,no_fit,char,40,SNJ,7,4,0.638
92,400,no_priors,no_fit,char,40,SNJ,7,5,0.661
93,400,no_priors,no_fit,char,40,SNJ,7,6,0.47
94,400,no_priors,no_fit,char,40,SNJ,7,7,0.507
95,400,no_priors,no_fit,char,40,SNJ,7,8,0.605
96,400,no_priors,no_fit,char,40,SNJ,7,9,0.496
97,400,no_priors,no_fit,char,40,SNJ,7,10,0.494
98,400,no_priors,no_fit,char,40,SNJ,7,11,0.699
99,400,no_priors,no_fit,char,40,SNJ,8,0,0.901
100,400,no_priors,no_fit,char,40,SNJ,8,1,0.872
101,400,no_priors,no_fit,char,40,SNJ,8,2,0.512
102,400,no_priors,no_fit,char,40,SNJ,8,3,0.439
103,400,no_priors,no_fit,char,40,SNJ,8,4,0.56
104,400,no_priors,no_fit,char,40,SNJ,8,5,0.613
105,400,no_priors,no_fit,char,40,SNJ,8,6,0.627
106,400,no_priors,no_fit,char,40,SNJ,8,7,0.655
107,400,no_priors,no_fit,char,40,SNJ,8,8,0.48
108,400,no_priors,no_fit,char,40,SNJ,8,9,0.634
109,400,no_priors,no_fit,char,40,SNJ,8,10,0.767
110,400,no_priors,no_fit,char,40,SNJ,8,11,0.388
111,400,no_priors,no_fit,char,40,SNJ,9,0,0.724
112,400,no_priors,no_fit,char,40,SNJ,9,1,0.858
113,400,no_priors,no_fit,char,40,SNJ,9,2,0.891
114,400,no_priors,no_fit,char,40,SNJ,9,3,0.743
115,400,no_priors,no_fit,char,40,SNJ,9,4,0.869
116,400,no_priors,no_fit,char,40,SNJ,9,5,0.866
117,400,no_priors,no_fit,char,40,SNJ,9,6,0.642
118,400,no_priors,no_fit,char,40,SNJ,9,7,0.59
119,400,no_priors,no_fit,char,40,SNJ,9,8,0.827
120,400,no_priors,no_fit,char,40,SNJ,9,9,0.71
121,400,no_priors,no_fit,char,40,SNJ,9,10,0.701
122,400,no_priors,no_fit,char,40,SNJ,9,11,0.738
123,400,no_priors,no_fit,char,40,SNJ,10,0,0.42
124,400,no_priors,no_fit,char,40,SNJ,10,1,0.485
125,400,no_priors,no_fit,char,40,SNJ,10,2,0.591
126,400,no_priors,no_fit,char,40,SNJ,10,3,0.685
127,400,no_priors,no_fit,char,40,SNJ,10,4,0.614
128,400,no_priors,no_fit,char,40,SNJ,10,5,0.794
129,400,no_priors,no_fit,char,40,SNJ,10,6,0.625
130,400,no_priors,no_fit,char,40,SNJ,10,7,0.731
131,400,no_priors,no_fit,char,40,SNJ,10,8,0.696
132,400,no_priors,no_fit,char,40,SNJ,10,9,0.501
133,400,no_priors,no_fit,char,40,SNJ,10,10,0.547
134,400,no_priors,no_fit,char,40,SNJ,10,11,0.428
135,400,no_priors,no_fit,char,40,SNJ,10,12,0.405
136,400,no_priors,no_fit,char,40,SNJ,10,13,0.556
137,400,no_priors,no_fit,char,40,SNJ,11,0,0.312
138,400,no_priors,no_fit,char,40,SNJ,11,1,0.351
139,400,no_priors,no_fit,char,40,SNJ,11,2,0.592
140,400,no_priors,no_fit,char,40,SNJ,11,3,0.669
141,400,no_priors,no_fit,char,40,SNJ,11,4,0.704
142,400,no_priors,no_fit,char,40,SNJ,11,5,0.8
143,400,no_priors,no_fit,char,40,SNJ,11,6,0.607
144,400,no_priors,no_fit,char,40,SNJ,11,7,0.734
145,400,no_priors,no_fit,char,40,SNJ,11,8,0.872
146,400,no_priors,no_fit,char,40,SNJ,11,9,0.899
147,400,no_priors,no_fit,char,40,SNJ,11,10,0.396
148,400,no_priors,no_fit,char,40,SNJ,11,11,0.62
149,400,no_priors,no_fit,char,40,SNJ,11,12,0.665
150,400,no_priors,no_fit,char,40,SNJ,12,0,0.928
151,400,no_priors,no_fit,char,40,SNJ,12,1,0.665
152,400,no_priors,no_fit,char,40,SNJ,12,2,0.704
153,400,no_priors,no_fit,char,40,SNJ,12,3,0.683
154,400,no_priors,no_fit,char,40,SNJ,12,4,0.65
155,400,no_priors,no_fit,char,40,SNJ,12,5,0.782
156,400,no_priors,no_fit,char,40,SNJ,12,6,0.628
157,400,no_priors,no_fit,char,40,SNJ,12,7,0.513
158,400,no_priors,no_fit,char,40,SNJ,12,8,0.659
159,400,no_priors,no_fit,char,40,SNJ,12,9,0.566
160,400,no_priors,no_fit,char,40,SNJ,12,10,0.589
161,400,no_priors,no_fit,char,40,SNJ,12,11,0.655
162,400,no_priors,no_fit,char,40,SNJ,13,0,0.752
163,400,no_priors,no_fit,char,40,SNJ,13,1,0.957
164,400,no_priors,no_fit,char,40,SNJ,13,2,0.824
165,400,no_priors,no_fit,char,40,SNJ,13,3,0.638
166,400,no_priors,no_fit,char,40,SNJ,13,4,0.62
167,400,no_priors,no_fit,char,40,SNJ,13,5,0.683
168,400,no_priors,no_fit,char,40,SNJ,13,6,0.905
169,400,no_priors,no_fit,char,40,SNJ,13,7,0.467
170,400,no_priors,no_fit,char,40,SNJ,13,8,0.507
171,400,no_priors,no_fit,char,40,SNJ,13,9,0.531
172,400,no_priors,no_fit,char,40,SNJ,13,10,0.399
173,400,no_priors,no_fit,char,40,SNJ,13,11,0.544
174,400,no_priors,no_fit,char,40,SNJ,13,12,0.486
175,400,no_priors,no_fit,char,40,SNJ,14,0,0.906
176,400,no_priors,no_fit,char,40,SNJ,14,1,0.663
177,400,no_priors,no_fit,char,40,SNJ,14,2,0.827
178,400,no_priors,no_fit,char,40,SNJ,14,3,0.908
179,400,no_priors,no_fit,char,40,SNJ,14,4,0.732
180,400,no_priors,no_fit,char,40,SNJ,14,5,0.648
