,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
101,400,no_priors,no_fit,char,40,SNJ,8,2,0.531
102,400,no_priors,no_fit,char,40,SNJ,8,3,0.528
103,400,no_priors,no_fit,char,40,SNJ,8,4,0.647
104,400,no_priors,no_fit,char,40,SNJ,8,5,0.676
105,400,no_priors,no_fit,char,40,SNJ,8,6,0.819
106,400,no_priors,no_fit,char,40,SNJ,8,7,0.66
107,400,no_priors,no_fit,char,40,SNJ,8,8,0.684
108,400,no_priors,no_fit,char,40,SNJ,8,9,0.699
109,400,no_priors,no_fit,char,40,SNJ,8,10,0.74
110,400,no_priors,no_fit,char,40,SNJ,8,11,0.534
111,400,no_priors,no_fit,char,40,SNJ,9,0,0.743
112,400,no_priors,no_fit,char,40,SNJ,9,1,0.913
113,400,no_priors,no_fit,char,40,SNJ,9,2,0.947
114,400,no_priors,no_fit,char,40,SNJ,9,3,0.748
115,400,no_priors,no_fit,char,40,SNJ,9,4,0.997
116,400,no_priors,no_fit,char,40,SNJ,9,5,0.852
117,400,no_priors,no_fit,char,40,SNJ,9,6,0.834
118,400,no_priors,no_fit,char,40,SNJ,9,7,0.742
119,400,no_priors,no_fit,char,40,SNJ,9,8,0.816
120,400,no_priors,no_fit,char,40,SNJ,9,9,0.897
121,400,no_priors,no_fit,char,40,SNJ,9,10,0.798
122,400,no_priors,no_fit,char,40,SNJ,9,11,0.701
123,400,no_priors,no_fit,char,40,SNJ,10,0,1.0
124,400,no_priors,no_fit,char,40,SNJ,10,1,0.823
125,400,no_priors,no_fit,char,40,SNJ,10,2,1.0
126,400,no_priors,no_fit,char,40,SNJ,10,3,0.427
127,400,no_priors,no_fit,char,40,SNJ,10,4,0.622
128,400,no_priors,no_fit,char,40,SNJ,10,5,0.825
129,400,no_priors,no_fit,char,40,SNJ,10,6,0.407
130,400,no_priors,no_fit,char,40,SNJ,10,7,0.631
131,400,no_priors,no_fit,char,40,SNJ,10,8,0.602
132,400,no_priors,no_fit,char,40,SNJ,10,9,0.578
133,400,no_priors,no_fit,char,40,SNJ,10,10,0.562
134,400,no_priors,no_fit,char,40,SNJ,10,11,0.525
135,400,no_priors,no_fit,char,40,SNJ,10,12,0.449
136,400,no_priors,no_fit,char,40,SNJ,10,13,0.43
137,400,no_priors,no_fit,char,40,SNJ,11,0,0.553
138,400,no_priors,no_fit,char,40,SNJ,11,1,0.569
139,400,no_priors,no_fit,char,40,SNJ,11,2,0.897
140,400,no_priors,no_fit,char,40,SNJ,11,3,0.696
141,400,no_priors,no_fit,char,40,SNJ,11,4,0.785
142,400,no_priors,no_fit,char,40,SNJ,11,5,0.804
143,400,no_priors,no_fit,char,40,SNJ,11,6,0.705
144,400,no_priors,no_fit,char,40,SNJ,11,7,0.687
145,400,no_priors,no_fit,char,40,SNJ,11,8,0.842
146,400,no_priors,no_fit,char,40,SNJ,11,9,0.694
147,400,no_priors,no_fit,char,40,SNJ,11,10,0.632
148,400,no_priors,no_fit,char,40,SNJ,11,11,0.693
149,400,no_priors,no_fit,char,40,SNJ,11,12,0.808
150,400,no_priors,no_fit,char,40,SNJ,12,0,1.0
151,400,no_priors,no_fit,char,40,SNJ,12,1,0.644
152,400,no_priors,no_fit,char,40,SNJ,12,2,0.836
153,400,no_priors,no_fit,char,40,SNJ,12,3,0.738
154,400,no_priors,no_fit,char,40,SNJ,12,4,0.695
155,400,no_priors,no_fit,char,40,SNJ,12,5,0.836
156,400,no_priors,no_fit,char,40,SNJ,12,6,0.744
157,400,no_priors,no_fit,char,40,SNJ,12,7,0.76
158,400,no_priors,no_fit,char,40,SNJ,12,8,0.707
159,400,no_priors,no_fit,char,40,SNJ,12,9,0.676
160,400,no_priors,no_fit,char,40,SNJ,12,10,0.657
161,400,no_priors,no_fit,char,40,SNJ,12,11,0.61
162,400,no_priors,no_fit,char,40,SNJ,13,0,1.0
163,400,no_priors,no_fit,char,40,SNJ,13,1,0.992
164,400,no_priors,no_fit,char,40,SNJ,13,2,0.799
165,400,no_priors,no_fit,char,40,SNJ,13,3,0.695
166,400,no_priors,no_fit,char,40,SNJ,13,4,0.739
167,400,no_priors,no_fit,char,40,SNJ,13,5,0.713
168,400,no_priors,no_fit,char,40,SNJ,13,6,0.848
169,400,no_priors,no_fit,char,40,SNJ,13,7,0.73
170,400,no_priors,no_fit,char,40,SNJ,13,8,0.655
171,400,no_priors,no_fit,char,40,SNJ,13,9,0.826
172,400,no_priors,no_fit,char,40,SNJ,13,10,0.523
173,400,no_priors,no_fit,char,40,SNJ,13,11,0.706
174,400,no_priors,no_fit,char,40,SNJ,13,12,0.723
175,400,no_priors,no_fit,char,40,SNJ,14,0,1.0
176,400,no_priors,no_fit,char,40,SNJ,14,1,0.708
177,400,no_priors,no_fit,char,40,SNJ,14,2,1.0
178,400,no_priors,no_fit,char,40,SNJ,14,3,0.907
179,400,no_priors,no_fit,char,40,SNJ,14,4,0.782
180,400,no_priors,no_fit,char,40,SNJ,14,5,0.898
181,400,no_priors,no_fit,char,40,SNJ,14,6,0.787
182,400,no_priors,no_fit,char,40,SNJ,14,7,0.717
183,400,no_priors,no_fit,char,40,SNJ,14,8,0.81
184,400,no_priors,no_fit,char,40,SNJ,14,9,0.585
185,400,no_priors,no_fit,char,40,SNJ,14,10,0.698
186,400,no_priors,no_fit,char,40,SNJ,14,11,0.61
187,400,no_priors,no_fit,char,40,SNJ,14,12,0.548
188,400,no_priors,no_fit,char,40,SNJ,14,13,0.518
189,400,no_priors,no_fit,char,40,SNJ,15,0,0.796
190,400,no_priors,no_fit,char,40,SNJ,15,1,1.0
191,400,no_priors,no_fit,char,40,SNJ,15,2,0.841
192,400,no_priors,no_fit,char,40,SNJ,15,3,0.821
193,400,no_priors,no_fit,char,40,SNJ,15,4,0.801
194,400,no_priors,no_fit,char,40,SNJ,15,5,0.984
195,400,no_priors,no_fit,char,40,SNJ,15,6,0.857
196,400,no_priors,no_fit,char,40,SNJ,15,7,0.822
197,400,no_priors,no_fit,char,40,SNJ,15,8,0.447
198,400,no_priors,no_fit,char,40,SNJ,15,9,0.698
199,400,no_priors,no_fit,char,40,SNJ,15,10,0.533
200,400,no_priors,no_fit,char,40,SNJ,15,11,0.512
201,400,no_priors,no_fit,char,40,SNJ,16,0,0.608
202,400,no_priors,no_fit,char,40,SNJ,16,1,0.62
203,400,no_priors,no_fit,char,40,SNJ,16,2,0.985
204,400,no_priors,no_fit,char,40,SNJ,16,3,0.83
205,400,no_priors,no_fit,char,40,SNJ,16,4,0.77
206,400,no_priors,no_fit,char,40,SNJ,16,5,0.763
207,400,no_priors,no_fit,char,40,SNJ,16,6,0.612
208,400,no_priors,no_fit,char,40,SNJ,16,7,0.64
209,400,no_priors,no_fit,char,40,SNJ,16,8,0.721
210,400,no_priors,no_fit,char,40,SNJ,16,9,0.564
211,400,no_priors,no_fit,char,40,SNJ,16,10,0.558
212,400,no_priors,no_fit,char,40,SNJ,17,0,1.0
213,400,no_priors,no_fit,char,40,SNJ,17,1,0.679
214,400,no_priors,no_fit,char,40,SNJ,17,2,0.819
215,400,no_priors,no_fit,char,40,SNJ,17,3,0.648
216,400,no_priors,no_fit,char,40,SNJ,17,4,0.538
217,400,no_priors,no_fit,char,40,SNJ,17,5,0.776
218,400,no_priors,no_fit,char,40,SNJ,17,6,0.731
219,400,no_priors,no_fit,char,40,SNJ,17,7,0.56
220,400,no_priors,no_fit,char,40,SNJ,17,8,0.693
221,400,no_priors,no_fit,char,40,SNJ,17,9,0.547
222,400,no_priors,no_fit,char,40,SNJ,17,10,0.452
223,400,no_priors,no_fit,char,40,SNJ,17,11,0.379
224,400,no_priors,no_fit,char,40,SNJ,18,0,0.589
225,400,no_priors,no_fit,char,40,SNJ,18,1,0.667
226,400,no_priors,no_fit,char,40,SNJ,18,2,0.995
227,400,no_priors,no_fit,char,40,SNJ,18,3,0.662
228,400,no_priors,no_fit,char,40,SNJ,18,4,0.883
229,400,no_priors,no_fit,char,40,SNJ,18,5,0.904
230,400,no_priors,no_fit,char,40,SNJ,18,6,0.73
231,400,no_priors,no_fit,char,40,SNJ,18,7,0.772
232,400,no_priors,no_fit,char,40,SNJ,18,8,0.769
233,400,no_priors,no_fit,char,40,SNJ,18,9,0.476
234,400,no_priors,no_fit,char,40,SNJ,18,10,0.375
235,400,no_priors,no_fit,char,40,SNJ,18,11,0.387
236,400,no_priors,no_fit,char,40,SNJ,18,12,0.674
237,400,no_priors,no_fit,char,40,SNJ,19,0,1.0
238,400,no_priors,no_fit,char,40,SNJ,19,1,0.946
239,400,no_priors,no_fit,char,40,SNJ,19,2,1.0
240,400,no_priors,no_fit,char,40,SNJ,19,3,0.678
241,400,no_priors,no_fit,char,40,SNJ,19,4,0.578
242,400,no_priors,no_fit,char,40,SNJ,19,5,0.817
243,400,no_priors,no_fit,char,40,SNJ,19,6,0.724
244,400,no_priors,no_fit,char,40,SNJ,19,7,0.816
245,400,no_priors,no_fit,char,40,SNJ,19,8,0.877
246,400,no_priors,no_fit,char,40,SNJ,19,9,0.796
247,400,no_priors,no_fit,char,40,SNJ,19,10,0.893
248,400,no_priors,no_fit,char,40,SNJ,19,11,0.774
249,400,no_priors,no_fit,char,40,SNJ,20,0,1.0
