,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
101,400,no_priors,no_fit,char,40,SNJ,8,2,0.554
102,400,no_priors,no_fit,char,40,SNJ,8,3,0.538
103,400,no_priors,no_fit,char,40,SNJ,8,4,0.671
104,400,no_priors,no_fit,char,40,SNJ,8,5,0.702
105,400,no_priors,no_fit,char,40,SNJ,8,6,0.796
106,400,no_priors,no_fit,char,40,SNJ,8,7,0.643
107,400,no_priors,no_fit,char,40,SNJ,8,8,0.7
108,400,no_priors,no_fit,char,40,SNJ,8,9,0.68
109,400,no_priors,no_fit,char,40,SNJ,8,10,0.758
110,400,no_priors,no_fit,char,40,SNJ,8,11,0.53
111,400,no_priors,no_fit,char,40,SNJ,9,0,0.73
112,400,no_priors,no_fit,char,40,SNJ,9,1,0.902
113,400,no_priors,no_fit,char,40,SNJ,9,2,0.948
114,400,no_priors,no_fit,char,40,SNJ,9,3,0.721
115,400,no_priors,no_fit,char,40,SNJ,9,4,0.998
116,400,no_priors,no_fit,char,40,SNJ,9,5,0.849
117,400,no_priors,no_fit,char,40,SNJ,9,6,0.867
118,400,no_priors,no_fit,char,40,SNJ,9,7,0.743
119,400,no_priors,no_fit,char,40,SNJ,9,8,0.817
120,400,no_priors,no_fit,char,40,SNJ,9,9,0.896
121,400,no_priors,no_fit,char,40,SNJ,9,10,0.818
122,400,no_priors,no_fit,char,40,SNJ,9,11,0.675
123,400,no_priors,no_fit,char,40,SNJ,10,0,1.0
124,400,no_priors,no_fit,char,40,SNJ,10,1,0.823
125,400,no_priors,no_fit,char,40,SNJ,10,2,0.998
126,400,no_priors,no_fit,char,40,SNJ,10,3,0.395
127,400,no_priors,no_fit,char,40,SNJ,10,4,0.631
128,400,no_priors,no_fit,char,40,SNJ,10,5,0.837
129,400,no_priors,no_fit,char,40,SNJ,10,6,0.415
130,400,no_priors,no_fit,char,40,SNJ,10,7,0.638
131,400,no_priors,no_fit,char,40,SNJ,10,8,0.649
132,400,no_priors,no_fit,char,40,SNJ,10,9,0.555
133,400,no_priors,no_fit,char,40,SNJ,10,10,0.55
134,400,no_priors,no_fit,char,40,SNJ,10,11,0.536
135,400,no_priors,no_fit,char,40,SNJ,10,12,0.45
136,400,no_priors,no_fit,char,40,SNJ,10,13,0.447
137,400,no_priors,no_fit,char,40,SNJ,11,0,0.527
138,400,no_priors,no_fit,char,40,SNJ,11,1,0.581
139,400,no_priors,no_fit,char,40,SNJ,11,2,0.881
140,400,no_priors,no_fit,char,40,SNJ,11,3,0.75
141,400,no_priors,no_fit,char,40,SNJ,11,4,0.77
142,400,no_priors,no_fit,char,40,SNJ,11,5,0.815
143,400,no_priors,no_fit,char,40,SNJ,11,6,0.703
144,400,no_priors,no_fit,char,40,SNJ,11,7,0.689
145,400,no_priors,no_fit,char,40,SNJ,11,8,0.829
